









Frequency of observations in the selected location(s).:
Number of taxa: 	424

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Horned Lark	0.0240026	0.0493506	0.0442478	0.0406922	0.0609137	0.0461858	0.0333726	0.042735	0.0405195	0.0345154	0.0277512	0.0209059	0.0186645	0.0189788	0.0187364	0.0149452	0.0190531	0.0142901	0.0171149	0.0200078	0.0191126	0.0361156	0.0267281	0.0208644	0.0099448	0.0153121	0.0219298	0.0091036	0.0149254	0.0202578	0.029975	0.0315843	0.0199147	0.01673	0.008658	0.0233702	0.029932	0.0225102	0.0170213	0.0226044	0.0213549	0.0168492	0.0142744	0.0227964	0.006012	0.0053908	0.0129771	0.0130976	
Bank Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	0.003615	0.0091503	0.0242444	0.0522517	0.0598966	0.0582722	0.0561004	0.0361775	0.0497592	0.043318	0.0536513	0.0508287	0.0871614	0.1085526	0.1134454	0.1283582	0.0976059	0.0757702	0.0494142	0.0099573	0.0076046	8.658E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tree Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.698E-4	0.0	0.0028369	0.0148325	0.0804878	0.1924513	0.3574333	0.3729847	0.4599801	0.4624711	0.4399514	0.4828851	0.4801883	0.4040956	0.3764045	0.364977	0.3748137	0.3082873	0.2897527	0.2807018	0.267507	0.2477612	0.2062615	0.2039967	0.1660723	0.1159317	0.060076	0.0251082	0.0239852	0.0204082	0.0300136	0.012766	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Purple Martin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024886	0.0081338	0.0422658	0.0654268	0.0580254	0.069322	0.0717196	0.1153393	0.1023891	0.0545746	0.0672811	0.0745156	0.0828729	0.1083628	0.1260965	0.2044818	0.2447761	0.1657459	0.1598668	0.1013754	0.0426743	0.0152091	0.0034632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Rough-winged Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.484E-4	0.0058067	0.0840488	0.1551198	0.2348057	0.2635681	0.2386744	0.2090465	0.174186	0.1255973	0.1396469	0.1364055	0.1579732	0.1546961	0.1625442	0.1480263	0.1127451	0.1353234	0.072744	0.0732723	0.0448293	0.0192034	0.0144487	0.008658	0.0073801	0.0122449	0.0040928	0.0021277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Barn Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0058067	0.0628107	0.1350763	0.2832946	0.3781755	0.3870477	0.4168704	0.455865	0.4	0.4060995	0.4267281	0.4463487	0.4707182	0.5170789	0.5054825	0.5259104	0.5502488	0.5082873	0.5054122	0.4019358	0.2375533	0.1368821	0.0363636	0.0092251	0.0027211	0.0027285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cliff Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038E-4	0.0082789	0.0358685	0.0536952	0.0605047	0.0607172	0.0596312	0.0546075	0.0569823	0.0626728	0.0625931	0.0674033	0.0883392	0.0932018	0.0889356	0.0736318	0.0488029	0.0291424	0.0244524	0.0064011	0.0068441	8.658E-4	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swallow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033181	0.0058744	0.0091503	0.0169379	0.0150115	0.0188507	0.0220049	0.0137309	0.0109215	0.0120385	0.0175115	0.0186289	0.0187845	0.0365135	0.0361842	0.0357143	0.0477612	0.0322284	0.0374688	0.030056	0.0206259	0.0076046	0.0060606	6.15E-4	0.0027211	0.0	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-crowned Kinglet	6.487E-4	5.195E-4	5.531E-4	9.355E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.569E-4	3.484E-4	0.0128577	0.1084501	0.2553377	0.3277981	0.3097575	0.2000608	0.0847596	0.0047077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099573	0.0144487	0.0917749	0.2293973	0.2972789	0.3042292	0.2758865	0.1739558	0.0640648	0.0126369	0.0023791	7.599E-4	0.002004	0.0026954	0.0015267	6.549E-4	
Golden-crowned Kinglet	0.024327	0.0249351	0.0199115	0.0247895	0.0215736	0.0140114	0.0090302	0.0159544	0.0119481	0.0170213	0.0354067	0.1212544	0.2206553	0.3045639	0.1978214	0.0900033	0.0262702	0.0072971	0.004075	0.0019616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.1414514	0.2884354	0.3165075	0.312766	0.2796069	0.1944035	0.0960404	0.0539255	0.0455927	0.0340681	0.0404313	0.0480916	0.0288147	
Ruby-crowned/Golden-crowned Kinglet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	3.321E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-breasted Nuthatch	0.2435939	0.2233766	0.2483407	0.2455566	0.2645939	0.2662169	0.2697291	0.2780627	0.252987	0.2401891	0.2430622	0.2425087	0.2525923	0.2833258	0.2697168	0.2952507	0.2748268	0.2921861	0.2526487	0.1459396	0.1187713	0.117175	0.1179724	0.1520119	0.1812155	0.1448763	0.1425439	0.1603641	0.1820896	0.1767956	0.2281432	0.2908813	0.359175	0.3574144	0.3541126	0.3118081	0.3040816	0.2687585	0.3049645	0.3371007	0.3284242	0.2830666	0.2870738	0.2697568	0.248497	0.262354	0.2748092	0.2292076	
Red-breasted Nuthatch	0.0512488	0.0436364	0.0481195	0.0589336	0.0564721	0.0726518	0.1075775	0.0415954	0.0451948	0.043026	0.0401914	0.0351916	0.0294484	0.0338906	0.0457516	0.0278977	0.0308891	0.0328367	0.0199674	0.0035308	0.0013652	0.0024077	0.00553	0.0014903	0.0022099	0.0023557	0.0032895	0.0042017	0.0039801	0.0082873	0.0191507	0.0601121	0.1052632	0.1262357	0.0943723	0.1217712	0.0965986	0.0839018	0.0730496	0.0722359	0.0714286	0.0876158	0.1022998	0.0729483	0.0551102	0.0530099	0.0503817	0.0543549	
Brown Creeper	0.0480052	0.0394805	0.0365044	0.0533209	0.0361675	0.0415153	0.0282686	0.0461538	0.0425974	0.0387707	0.0521531	0.0811847	0.1211116	0.1888839	0.1590414	0.0783793	0.0256928	0.0109456	0.0077425	0.0035308	0.0013652	0.0016051	0.0036866	0.0029806	0.0022099	0.0	0.0010965	0.0021008	9.95E-4	9.208E-4	0.0049958	0.0071319	0.0092461	0.008365	0.0225108	0.096556	0.114966	0.1125512	0.1085106	0.1105651	0.1045655	0.0564448	0.0610626	0.0448328	0.0450902	0.0530099	0.0664122	0.0320891	
Blue-gray Gnatcatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.295E-4	0.0230456	0.0854031	0.2301561	0.3559469	0.3517787	0.3223309	0.1973323	0.1064846	0.1163724	0.0949309	0.0931446	0.0696133	0.0730271	0.0625	0.0553221	0.0895522	0.0911602	0.1323897	0.1762608	0.1358464	0.069962	0.0294372	0.0190652	0.0027211	6.821E-4	0.0	4.914E-4	7.364E-4	0.0	0.0	0.0	0.0	8.985E-4	0.0	0.0	
Northern House Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031631	0.0169935	0.135171	0.2970554	0.3754941	0.394458	0.3711259	0.3317406	0.3370787	0.3373272	0.3181818	0.2950276	0.2779741	0.2565789	0.2163866	0.1970149	0.1427256	0.1465445	0.1609781	0.1614509	0.1558935	0.1471861	0.1316113	0.0761905	0.047749	0.0191489	0.004914	7.364E-4	0.0	0.0	7.599E-4	0.0	0.0	0.0	0.0	
Winter Wren	0.0145962	0.0187013	0.0121681	0.015435	0.0095178	0.0119357	0.0078524	0.0131054	0.0098701	0.0070922	0.0133971	0.0219512	0.0468685	0.0790782	0.0701525	0.0564596	0.0222286	0.0039526	0.00163	3.923E-4	0.0	0.0	0.0	7.452E-4	0.0	0.0	0.0010965	0.0	0.0	0.0	0.0	0.0	0.0	0.0038023	0.0277056	0.0934809	0.1061224	0.1030014	0.0971631	0.0810811	0.0493373	0.0286436	0.037272	0.0288754	0.0200401	0.0305481	0.0335878	0.0144073	
Sedge Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	0.0034642	0.0094254	0.0122249	0.0129463	0.0075085	0.0064205	0.0129032	0.0014903	0.0044199	0.0035336	0.0032895	0.0091036	0.0039801	0.0036832	0.0	5.094E-4	0.0014225	0.0030418	0.0103896	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marsh Wren	0.0029192	0.0025974	0.0016593	0.0023386	0.0019036	0.0	0.0	5.698E-4	0.0	9.456E-4	9.569E-4	0.0041812	0.0016591	0.0126525	0.0135076	0.0511458	0.0840069	0.1207054	0.1479218	0.1832091	0.137884	0.1147673	0.1364055	0.1363636	0.1403315	0.1425206	0.1392544	0.1288515	0.1273632	0.092081	0.1032473	0.1314315	0.1607397	0.1589354	0.1731602	0.1482165	0.107483	0.0832196	0.035461	0.0260442	0.0132548	0.0033698	0.0071372	0.0075988	0.002004	0.0053908	0.0068702	0.0013098	
Carolina Wren	0.0265975	0.0296104	0.0276549	0.0397568	0.0291878	0.0306175	0.024735	0.0433048	0.0446753	0.0453901	0.038756	0.0428571	0.0555786	0.0659738	0.0714597	0.0810362	0.073903	0.083004	0.093317	0.0823852	0.0634812	0.035313	0.0322581	0.0275708	0.0453039	0.0435807	0.0471491	0.0651261	0.0616915	0.0893186	0.1065779	0.1085074	0.1358464	0.1239544	0.1220779	0.1076261	0.0884354	0.0668486	0.0609929	0.0609337	0.0670103	0.0471778	0.0459952	0.0486322	0.0360721	0.0359389	0.0389313	0.0275049	
Bewick's Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
wren sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.642E-4	5.774E-4	0.0015	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	7.112E-4	7.605E-4	0.0017316	0.0	0.0020408	6.821E-4	0.0	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Starling	0.273435	0.3142857	0.3042035	0.3334892	0.3585025	0.3710431	0.3953671	0.4512821	0.4576623	0.4765957	0.4784689	0.512892	0.5367068	0.5675554	0.5877996	0.5888409	0.517321	0.534509	0.5374898	0.5672813	0.5767918	0.5369181	0.5299539	0.5327869	0.4773481	0.5229682	0.4967105	0.4670868	0.4935323	0.4622468	0.4854288	0.4212939	0.3990043	0.3923954	0.44329	0.4852399	0.4319728	0.4454297	0.412766	0.370516	0.353461	0.2906487	0.2569389	0.2598784	0.2645291	0.2767296	0.3122137	0.3032089	
Gray Catbird	0.003568	0.0015584	0.0	0.0	0.001269	5.189E-4	7.852E-4	5.698E-4	0.0	9.456E-4	0.0	3.484E-4	4.148E-4	4.519E-4	8.715E-4	0.0614414	0.2987875	0.4749164	0.5224124	0.4174186	0.3242321	0.3065811	0.3207373	0.314456	0.3138122	0.2402827	0.2390351	0.2177871	0.2139303	0.2449355	0.2880933	0.3046358	0.3349929	0.3307985	0.3584416	0.3407134	0.2244898	0.0914052	0.0269504	0.0157248	0.0029455	8.425E-4	0.001586	0.0015198	0.0	0.0	0.0030534	0.0013098	
Brown Thrasher	3.244E-4	0.0015584	5.531E-4	0.0	6.345E-4	0.0	0.0	5.698E-4	5.195E-4	0.0	4.785E-4	3.484E-4	0.0074658	0.0447357	0.0875817	0.1076054	0.1033487	0.0586804	0.0615322	0.0561004	0.0395904	0.035313	0.0414747	0.023845	0.0287293	0.0259128	0.0164474	0.0119048	0.0069652	0.0027624	0.0024979	0.0066225	0.0071124	0.01673	0.0441558	0.0522755	0.0217687	0.0047749	0.0014184	9.828E-4	7.364E-4	0.0	7.93E-4	0.0	0.0	0.0	0.0	6.549E-4	
Northern Mockingbird	0.0110282	0.0031169	5.531E-4	0.0074836	6.345E-4	5.189E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.642E-4	0.0020208	0.0048647	0.0036675	7.846E-4	0.0	0.0024077	0.0064516	7.452E-4	0.001105	0.0	0.0197368	0.0035014	0.0059701	0.0036832	0.0016653	0.0	7.112E-4	0.0	0.0	6.15E-4	0.0015	0.0013643	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0015	7.634E-4	0.0015	
Eastern Bluebird	0.0677911	0.0337662	0.0403761	0.0434986	0.036802	0.0326933	0.0443659	0.0507123	0.0628571	0.0822695	0.0913876	0.0836237	0.0999585	0.0817894	0.0923747	0.0993026	0.0868938	0.0802676	0.0794621	0.0910161	0.0935154	0.1348315	0.0995392	0.0938897	0.1093923	0.0765607	0.0559211	0.0707283	0.0517413	0.0423573	0.0391341	0.0356597	0.0284495	0.0418251	0.0354978	0.0418204	0.0619048	0.0450205	0.0617021	0.0746929	0.0633284	0.0606571	0.0602696	0.0387538	0.0350701	0.0386343	0.0572519	0.0288147	
Mountain Bluebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0530099	0.0236641	0.0386379	
Townsend's Solitaire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103194	0.0	0.0	0.0	0.0	0.0	0.0	7.634E-4	0.0	
Varied Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.092E-4	0.0058968	0.0	0.0	7.93E-4	0.0037994	0.0	0.0	0.0	0.0	
Veery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039854	0.0490762	0.1301307	0.1169519	0.0309925	0.0040956	0.0024077	0.0018433	0.0022355	0.001105	0.0023557	0.0	0.0	9.95E-4	0.0018416	0.0041632	0.0295466	0.0476529	0.0387833	0.0190476	0.001845	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-cheeked Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	0.006351	0.0127698	0.0484923	0.0298156	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.326E-4	0.0	0.0234708	0.0790875	0.1064935	0.104551	0.037415	0.0061392	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092992	0.0357968	0.1243539	0.2127139	0.1023931	0.0075085	8.026E-4	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0046041	0.0108243	0.0565461	0.2012802	0.2524715	0.2493506	0.1869619	0.1129252	0.0470668	0.0056738	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hermit Thrush	0.0152449	0.0036364	0.0049779	0.0037418	0.0038071	0.0010379	0.0019631	5.698E-4	0.0051948	0.0023641	9.569E-4	0.0041812	0.0207383	0.1183913	0.1934641	0.2062438	0.1203811	0.0495591	0.0077425	0.0015692	0.0013652	0.0	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	0.0015	0.0053232	0.0121212	0.0596556	0.1265306	0.1903138	0.1950355	0.1454545	0.0714286	0.0303286	0.0150674	0.0083587	0.004008	0.0233603	0.0236641	0.0275049	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038E-4	4.357E-4	0.0	0.0011547	0.0027364	0.0044825	0.0031385	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.326E-4	0.0	0.0064011	0.0030418	0.0060606	0.0086101	0.0040816	0.0047749	0.0021277	9.828E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.008635	0.0490762	0.0808756	0.0855746	0.0545312	0.0395904	0.040931	0.0423963	0.0283159	0.0254144	0.024735	0.0175439	0.0056022	0.0029851	0.0027624	8.326E-4	0.0066225	0.0064011	0.0190114	0.0285714	0.0104551	0.007483	6.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.1475835	0.1807792	0.1786504	0.2053321	0.2271574	0.2096523	0.210051	0.3082621	0.398961	0.5650118	0.6655502	0.743554	0.7739527	0.7943967	0.8117647	0.8322816	0.8112009	0.8221344	0.8268134	0.8124755	0.8313993	0.7977528	0.8423963	0.8211624	0.7856354	0.8174323	0.7609649	0.7212885	0.6278607	0.5211786	0.4929226	0.4819154	0.4779516	0.4661597	0.4571429	0.4698647	0.477551	0.5020464	0.5468085	0.4786241	0.3910162	0.2805392	0.2101507	0.174772	0.1643287	0.1725067	0.2068702	0.1519319	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.846E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bohemian Waxwing	0.0	0.0	0.0	0.0	0.0	0.0	3.926E-4	5.698E-4	0.0015	0.0	4.785E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93E-4	7.599E-4	0.0	0.0	0.0	0.0019646	
Cedar Waxwing	0.0158936	0.0150649	0.0193584	0.0126286	0.0107868	0.0083031	0.0039262	0.0102564	0.012987	0.0122931	0.0090909	0.0097561	0.012443	0.0140081	0.0156863	0.0222517	0.0372402	0.0738826	0.1275469	0.231071	0.2662116	0.2945425	0.3511521	0.3338301	0.3624309	0.3545347	0.3114035	0.3109244	0.319403	0.2983425	0.3089092	0.2822211	0.2489331	0.1992395	0.169697	0.1186962	0.0843537	0.0634379	0.0617021	0.0633907	0.0368189	0.0278012	0.0237906	0.0205167	0.0190381	0.0197664	0.0198473	0.0098232	
House Sparrow	0.3311709	0.3433766	0.369469	0.3858746	0.3794416	0.5012974	0.5210051	0.5025641	0.4696104	0.4501182	0.44689	0.4432056	0.4549979	0.4984184	0.4971678	0.5390236	0.47806	0.5174825	0.5158924	0.5154963	0.5044369	0.5152488	0.5990783	0.5879285	0.5712707	0.6266196	0.6359649	0.6141457	0.5830846	0.5027624	0.501249	0.4416709	0.4004267	0.3847909	0.3809524	0.3899139	0.4040816	0.4461119	0.4659574	0.4432432	0.4506627	0.4313395	0.3838224	0.4072948	0.4128257	0.3863432	0.3984733	0.3824492	
American Pipit	6.487E-4	5.195E-4	0.0022124	0.0015	0.0025381	0.0	0.0	0.0	0.0020779	9.456E-4	0.0023923	0.0059233	0.0037329	0.0018075	0.0021786	0.0049817	0.0155889	0.0188507	0.005705	0.0011769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.326E-4	0.0	0.0014225	0.0030418	0.0121212	0.0369004	0.0455782	0.0552524	0.0312057	0.0275184	0.0265096	0.0176917	0.0293418	0.0129179	0.003006	0.0017969	0.0	6.549E-4	
Evening Grosbeak	0.0	0.0	0.0	0.0	6.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186732	0.005891	8.425E-4	0.0063442	7.599E-4	0.001002	8.985E-4	0.0	0.0013098	
Pine Grosbeak	3.244E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0013098	
Gray-crowned Rosy-Finch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	4.728E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Finch	0.1852092	0.1828571	0.2051991	0.2128157	0.2265228	0.2812662	0.2987829	0.242735	0.2187013	0.2198582	0.2172249	0.2205575	0.2434674	0.2580208	0.2575163	0.2547326	0.227194	0.2408027	0.198859	0.2094939	0.2348123	0.2592295	0.2921659	0.2630402	0.2563536	0.3321555	0.3114035	0.3123249	0.3373134	0.301105	0.3005828	0.2949567	0.3036984	0.2547529	0.247619	0.2429274	0.2278912	0.2155525	0.2794326	0.2687961	0.2650957	0.26369	0.223632	0.2355623	0.2314629	0.2309075	0.2091603	0.2154551	
Purple Finch	0.0029192	0.0067532	0.0060841	0.005145	0.0076142	0.0031136	0.0019631	0.002849	0.0051948	0.0014184	0.0023923	0.0038328	0.0041477	0.0126525	0.0135076	0.0169379	0.0095266	0.0054728	0.0012225	0.0	0.0	0.0	0.0	0.0	0.0	0.0011779	0.0	0.0	0.0	0.0015	8.326E-4	0.0020377	0.0	0.0030418	0.0069264	0.0110701	0.014966	0.0177353	0.022695	0.039312	0.0220913	0.0117944	0.0111023	0.0083587	0.003006	0.0053908	0.0061069	0.0013098	
House/Purple Finch	6.487E-4	0.0020779	0.0016593	0.0028064	0.001269	0.0212766	0.0266981	5.698E-4	0.001039	9.456E-4	0.0014354	0.0010453	0.0016591	9.038E-4	4.357E-4	0.0016606	0.0017321	0.0030404	0.0020375	0.0015692	0.0013652	8.026E-4	9.217E-4	0.0014903	0.001105	0.0011779	0.0032895	7.003E-4	0.0	0.0018416	8.326E-4	0.0	0.0015	0.0	8.658E-4	0.0	0.0	0.0	0.0	4.914E-4	0.0	0.0015	7.93E-4	0.0	0.0	0.0	0.0015267	0.0013098	
Redpoll	0.0168667	0.0166234	0.011615	0.0229186	0.0298223	0.0155682	0.0137417	0.0136752	0.0254545	0.0165485	0.007177	0.0038328	0.0	0.0	0.0	9.963E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	0.0	0.0	0.0	4.914E-4	0.0095729	0.0176917	0.0245837	0.0205167	0.0220441	0.0107817	0.0129771	0.0058939	
Red Crossbill	0.0	0.0	0.0	4.677E-4	6.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	3.484E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.15E-4	6.803E-4	0.0	7.092E-4	4.914E-4	7.364E-4	0.0016849	0.0277557	0.0	0.0	0.0	7.634E-4	0.0013098	
White-winged Crossbill	9.731E-4	0.0015584	0.0016593	9.355E-4	0.0038071	5.189E-4	3.926E-4	5.698E-4	0.001039	0.0	0.0015	3.484E-4	4.148E-4	4.519E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.364E-4	0.0016849	0.0166534	7.599E-4	0.00501	0.0026954	7.634E-4	0.0015	
Pine Siskin	0.017191	0.0197403	0.0232301	0.0318054	0.0393401	0.0332122	0.0286612	0.0176638	0.0280519	0.022695	0.0229665	0.0222997	0.0161759	0.0189788	0.0217865	0.0102956	0.0103926	0.0091213	0.00489	0.0039231	6.826E-4	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025974	0.0098401	0.0163265	0.03206	0.0574468	0.0496314	0.0522828	0.0303286	0.0277557	0.0288754	0.0180361	0.0143756	0.0129771	0.0144073	
American Goldfinch	0.2903017	0.2602597	0.2837389	0.2782975	0.2601523	0.3066943	0.3191991	0.2438746	0.2264935	0.212766	0.2157895	0.2560976	0.3152219	0.3990059	0.4139434	0.4961807	0.534642	0.5600486	0.5199674	0.4613574	0.4320819	0.4783307	0.5087558	0.5789866	0.6110497	0.647821	0.6491228	0.710084	0.6885572	0.6666667	0.653622	0.6271014	0.6173542	0.5764259	0.5229437	0.4661747	0.4108844	0.3847203	0.370922	0.409828	0.4455081	0.3824768	0.333862	0.3487842	0.3296593	0.3279425	0.3480916	0.3163065	
finch sp.	0.0	0.0	0.0011062	0.0	6.345E-4	0.0031136	0.0019631	0.0	0.0	0.0	4.785E-4	0.0	4.148E-4	4.519E-4	0.0	3.321E-4	0.0	3.04E-4	8.15E-4	0.0	0.0	0.0015	0.0	0.0	0.001105	0.0	0.0	0.0	9.95E-4	0.0	0.0	0.0	0.0	0.0	8.658E-4	0.0015	6.803E-4	0.0	0.0	9.828E-4	0.0014728	8.425E-4	0.0015	0.0015198	0.0	0.0017969	0.0	0.0013098	
